Id,WnvPresent
87,0.000270503166458
88,1.16702007076e-14
89,0.000134742140829
90,4.01957121002e-05
91,0.000870238864231
92,3.31406004643e-07
93,1.18369039857e-06
94,3.95557755593e-07
95,0.000870238864231
96,2.14514321115e-14
97,0.00012544727625
98,3.68486125675e-05
99,0.000855987181063
100,3.27540364349e-07
101,1.1578949038e-06
102,3.95283999545e-07
103,0.000855987181063
104,2.14399608206e-14
105,1.85363270673e-05
106,4.47589675221e-06
107,0.000174481527942
108,9.35528560547e-08
109,2.31784601858e-07
110,2.22240430862e-07
111,0.000174481527942
112,9.0772141628e-15
113,6.15085944595e-07
114,2.04201256281e-07
115,5.24126882225e-06
116,9.12996847797e-09
117,1.45123681361e-08
118,8.32648668628e-08
119,5.24126882225e-06
120,4.26899338824e-15
121,6.36849209106e-06
122,1.46328371208e-06
123,7.12331791318e-05
124,5.80668786324e-08
125,1.18328214682e-07
126,1.86591307451e-07
127,7.12331791318e-05
128,7.52022261691e-15
129,3.16124038379e-05
130,7.77806792663e-06
131,0.000322108271902
132,1.54190407843e-07
133,4.87660617675e-07
134,3.03902980426e-07
135,0.000322108271902
136,1.51540242536e-14
137,0.000111276376529
138,3.3055089016e-05
139,0.000747650575055
140,2.9000314635e-07
141,9.92585701795e-07
142,3.68979125697e-07
143,0.000747650575055
144,1.92688389113e-14
145,7.78430264894e-07
146,2.69396065568e-07
147,6.58385586385e-06
148,1.0935016879e-08
149,1.95153845695e-08
150,9.18303090189e-08
151,6.58385586385e-06
152,4.905569148e-15
153,1.247883223e-06
154,4.4103546106e-07
155,9.92901825296e-06
156,1.55099885887e-08
157,3.19268687259e-08
158,1.0881667176e-07
159,9.92901825296e-06
160,6.19299019939e-15
161,5.72608250809e-07
162,1.94073260266e-07
163,5.09792452003e-06
164,8.7754815102e-09
165,1.44685097159e-08
166,8.22001346581e-08
167,5.09792452003e-06
168,4.30855235708e-15
169,1.46193936859e-05
170,3.27339078104e-06
171,0.000151428127093
172,9.28662396113e-08
173,2.36825287024e-07
174,2.33386056067e-07
175,0.000151428127093
176,1.01372116511e-14
177,6.22124939957e-07
178,2.02996136436e-07
179,5.2356581429e-06
180,9.14862033311e-09
181,1.28827748401e-08
182,8.12459807628e-08
183,5.2356581429e-06
184,3.90125338942e-15
185,9.15551173701e-06
186,2.0498889633e-06
187,9.85479269975e-05
188,7.11438233796e-08
189,1.60759767579e-07
190,2.05175435674e-07
191,9.85479269975e-05
192,8.51216190731e-15
193,9.14860557737e-05
194,2.51245838777e-05
195,0.000784022798995
196,3.07484771921e-07
197,1.081561337e-06
198,3.97896139022e-07
199,0.000784022798995
200,2.29137437002e-14
201,2.34295669825e-05
202,5.41201184283e-06
203,0.000235219630545
204,1.23673968301e-07
205,3.45973663023e-07
206,2.64247473341e-07
207,0.000235219630545
208,1.20866024819e-14
209,0.000123508796931
210,3.70676453696e-05
211,0.000801960195494
212,3.05761681876e-07
213,1.06789558741e-06
214,3.78661226109e-07
215,0.000801960195494
216,2.00374958176e-14
217,2.98157399055e-05
218,7.10819536524e-06
219,0.000282612491572
220,1.36962003818e-07
221,3.74806432876e-07
222,2.69736871772e-07
223,0.000282612491572
224,1.22430129883e-14
225,2.51284440989e-05
226,6.0679067955e-06
227,0.000229041938025
228,1.14489315674e-07
229,2.99878480271e-07
230,2.44787793966e-07
231,0.000229041938025
232,1.04810526368e-14
233,0.000286918867143
234,9.11831975309e-05
235,0.00154121239115
236,5.71507724493e-07
237,2.29773464974e-06
238,5.08624764853e-07
239,0.00154121239115
240,3.3495002425e-14
241,1.73633070164e-05
242,4.33173198425e-06
243,0.000186932306849
244,1.08830255213e-07
245,3.11178917402e-07
246,2.6212403252e-07
247,0.000186932306849
248,1.22978694429e-14
249,9.10986082584e-07
250,3.0933531975e-07
251,7.17663513927e-06
252,1.2003609899e-08
253,1.97185555154e-08
254,9.37461620456e-08
255,7.17663513927e-06
256,4.81424383511e-15
257,2.30445724809e-05
258,5.53036749192e-06
259,0.000215067697019
260,1.09439389055e-07
261,2.82109462893e-07
262,2.40225693388e-07
263,0.000215067697019
264,1.02098460388e-14
265,1.35319558725e-05
266,3.04026795473e-06
267,0.0001418601672
268,8.92699026691e-08
269,2.26732718508e-07
270,2.30405066489e-07
271,0.0001418601672
272,9.9744001379e-15
273,1.79471761429e-05
274,4.03124030323e-06
275,0.000182012855981
276,1.04601284963e-07
277,2.77484179961e-07
278,2.45859816306e-07
279,0.000182012855981
280,1.09150413503e-14
281,7.62980924998e-06
282,1.71508785213e-06
283,8.21042357677e-05
284,6.24245721375e-08
285,1.28986747659e-07
286,1.89694940178e-07
287,8.21042357677e-05
288,7.59484439876e-15
289,6.86339197562e-06
290,1.55072865602e-06
291,7.51499831391e-05
292,5.96673383757e-08
293,1.20910335909e-07
294,1.86759473701e-07
295,7.51499831391e-05
296,7.47813239087e-15
297,3.56031494609e-05
298,9.65018979458e-06
299,0.000370521519734
300,1.74344416719e-07
301,5.5842543944e-07
302,3.2332635983e-07
303,0.000370521519734
304,1.70977955826e-14
305,4.71116681531e-05
306,1.18983889014e-05
307,0.000434773348064
308,1.92013196254e-07
309,6.13826066688e-07
310,3.22160289626e-07
311,0.000434773348064
312,1.61159740677e-14
313,2.6925553137e-05
314,6.49486878153e-06
315,0.000273974754915
316,1.3901580628e-07
317,4.29246289744e-07
318,2.89132341345e-07
319,0.000273974754915
320,1.4056199302e-14
321,0.000225857113084
322,7.02246025772e-05
323,0.00130762202543
324,4.81296261444e-07
325,1.86755643062e-06
326,4.70283455788e-07
327,0.00130762202543
328,2.9043095305e-14
329,0.000107404908735
330,3.25442500938e-05
331,0.000666836333806
332,2.57769703173e-07
333,8.65825997333e-07
334,3.44810500395e-07
335,0.000666836333806
336,1.74102348895e-14
337,1.74451156703e-05
338,4.06445644205e-06
339,0.000181115991788
340,1.05687587872e-07
341,2.96716864979e-07
342,2.53537462053e-07
343,0.000181115991788
344,1.15567343543e-14
345,1.20315760993e-05
346,2.68933847036e-06
347,0.00012649501082
348,8.28171763472e-08
349,2.01053715872e-07
350,2.20648508673e-07
351,0.00012649501082
352,9.36199782674e-15
353,1.66908741188e-05
354,3.90473565577e-06
355,0.000173980783331
356,1.03349284393e-07
357,2.87760804279e-07
358,2.51756225683e-07
359,0.000173980783331
360,1.14598478043e-14
361,7.4673027497e-07
362,2.48807115439e-07
363,6.07338514296e-06
364,1.03991240392e-08
365,1.54330832852e-08
366,8.66222373173e-08
367,6.07338514296e-06
368,4.26417383798e-15
369,6.74862544049e-07
370,2.27233290087e-07
371,5.68650796827e-06
372,9.7616457659e-09
373,1.60296544441e-08
374,8.62667991038e-08
375,5.68650796827e-06
376,4.45736109629e-15
377,5.27002181039e-07
378,1.66798325606e-07
379,4.47634045463e-06
380,8.11638223702e-09
381,1.15931098005e-08
382,7.76622640851e-08
383,4.47634045463e-06
384,3.83563135055e-15
385,5.41235604246e-07
386,1.73140737971e-07
387,4.67792112779e-06
388,8.32757759562e-09
389,1.12734632892e-08
390,7.74058422366e-08
391,4.67792112779e-06
392,3.65227410666e-15
393,4.21379583882e-05
394,1.04605309426e-05
395,0.000382910243208
396,1.74318740732e-07
397,5.18127108848e-07
398,3.01811805369e-07
399,0.000382910243208
400,1.44988788249e-14
401,3.28436332323e-05
402,8.81216707003e-06
403,0.000342588324755
404,1.64802996469e-07
405,5.23268798624e-07
406,3.16044898759e-07
407,0.000342588324755
408,1.64382789405e-14
409,4.48287904147e-05
410,1.12689273038e-05
411,0.000418032872326
412,1.8609508851e-07
413,5.97522947198e-07
414,3.1937738259e-07
415,0.000418032872326
416,1.59392933342e-14
417,3.79072137139e-05
418,9.26763148821e-06
419,0.000355008766929
420,1.65085892598e-07
421,4.92437406533e-07
422,2.97008768361e-07
423,0.000355008766929
424,1.42152687917e-14
425,3.40729654455e-05
426,8.19928866913e-06
427,0.000325727099075
428,1.54805031332e-07
429,4.55618661459e-07
430,2.89582533877e-07
431,0.000325727099075
432,1.37144814596e-14
433,3.61237005174e-05
434,8.87708281321e-06
435,0.000322317518487
436,1.5011862732e-07
437,4.18767554783e-07
438,2.79013725701e-07
439,0.000322317518487
440,1.27952556956e-14
441,0.00012501701027
442,3.75792150902e-05
443,0.000804637301258
444,3.05914153542e-07
445,1.07013817891e-06
446,3.78538756012e-07
447,0.000804637301258
448,2.00302215627e-14
449,3.3733948625e-05
450,8.1060648112e-06
451,0.000323083909553
452,1.53879203663e-07
453,4.52227770661e-07
454,2.88851604815e-07
455,0.000323083909553
456,1.36658996021e-14
457,0.000141985259095
458,4.24243685737e-05
459,0.00092063270281
460,3.467654305e-07
461,1.25076883168e-06
462,4.05328356755e-07
463,0.00092063270281
464,2.23345420653e-14
465,1.07580968675e-05
466,2.39527378518e-06
467,0.000112982237069
468,7.62918066038e-08
469,1.74557254067e-07
470,2.09351450065e-07
471,0.000112982237069
472,8.66174185895e-15
473,3.02867639817e-05
474,7.90354887345e-06
475,0.000317028480635
476,1.55063440114e-07
477,4.87920141664e-07
478,3.0739737355e-07
479,0.000317028480635
480,1.5666462044e-14
481,8.0252396121e-07
482,2.70887053753e-07
483,6.4801007108e-06
484,1.10178859435e-08
485,1.82523815137e-08
486,9.09005256641e-08
487,6.4801007108e-06
488,4.67899460981e-15
489,6.19932063273e-06
490,1.41334312989e-06
491,6.77951789272e-05
492,5.5183283961e-08
493,1.0680298664e-07
494,1.78436164822e-07
495,6.77951789272e-05
496,6.99478410279e-15
497,2.71695699018e-05
498,6.44650435915e-06
499,0.00027364782654
500,1.36756937623e-07
501,4.11054036903e-07
502,2.79849507558e-07
503,0.00027364782654
504,1.31932215249e-14
505,0.000144377513328
506,4.40357792192e-05
507,0.000767936235509
508,2.84471962394e-07
509,1.01408758546e-06
510,3.55018511989e-07
511,0.000767936235509
512,1.86902179271e-14
513,1.12148750714e-06
514,3.89171545768e-07
515,8.64195099589e-06
516,1.39997002449e-08
517,2.54277226309e-08
518,1.01111373144e-07
519,8.64195099589e-06
520,5.45091707276e-15
521,2.28893609226e-05
522,5.2281081288e-06
523,0.000228327938014
524,1.20770964634e-07
525,3.26303631022e-07
526,2.58466149018e-07
527,0.000228327938014
528,1.16466900674e-14
529,2.35178279701e-05
530,6.06707540047e-06
531,0.0002504579122
532,1.32570523145e-07
533,4.00113613847e-07
534,2.87014774673e-07
535,0.0002504579122
536,1.41145425027e-14
537,8.46751173685e-07
538,2.85500076272e-07
539,6.73112898662e-06
540,1.13880437427e-08
541,1.84371176147e-08
542,9.1572793085e-08
543,6.73112898662e-06
544,4.67144273027e-15
545,3.02639813843e-05
546,7.18547938504e-06
547,0.000298715995718
548,1.45186806199e-07
549,4.30572574142e-07
550,2.839966096e-07
551,0.000298715995718
552,1.33975815871e-14
553,0.000181781024809
554,5.56510845304e-05
555,0.00114866692725
556,4.20956509738e-07
557,1.5892308518e-06
558,4.44152686598e-07
559,0.00114866692725
560,2.63048117685e-14
561,1.62116032166e-05
562,3.91925015746e-06
563,0.000172392332035
564,1.03157432516e-07
565,2.89472101443e-07
566,2.54321594874e-07
567,0.000172392332035
568,1.17084030426e-14
569,4.36119429634e-05
570,1.09172788654e-05
571,0.000387349183165
572,1.75317555912e-07
573,5.14301681421e-07
574,3.00955228715e-07
575,0.000387349183165
576,1.43872941239e-14
577,5.52810915569e-05
578,1.42335292877e-05
579,0.000499573602481
580,2.12927214839e-07
581,6.98022256234e-07
582,3.40493432106e-07
583,0.000499573602481
584,1.75442649395e-14
585,2.51243851961e-05
586,5.96505847762e-06
587,0.00025415843712
588,1.31018162281e-07
589,3.94891866147e-07
590,2.77082413414e-07
591,0.00025415843712
592,1.30692853657e-14
593,5.03560538063e-05
594,1.29391400527e-05
595,0.000433624607961
596,1.91641597204e-07
597,5.74149046926e-07
598,3.12427333475e-07
599,0.000433624607961
600,1.51865538851e-14
601,6.33701465992e-05
602,1.68871697891e-05
603,0.000519700033713
604,2.21186871275e-07
605,6.85492814222e-07
606,3.31879180989e-07
607,0.000519700033713
608,1.65719543402e-14
609,7.30897718752e-05
610,1.95245036587e-05
611,0.000612159684537
612,2.53109829478e-07
613,8.2501411237e-07
614,3.59186420655e-07
615,0.000612159684537
616,1.88223601347e-14
617,0.000108129229388
618,3.05555601475e-05
619,0.000869253974479
620,3.38382479636e-07
621,1.21001540912e-06
622,4.1104666644e-07
623,0.000869253974479
624,2.39812847597e-14
625,9.39518165833e-05
626,2.61402286657e-05
627,0.000730508917856
628,2.90448010389e-07
629,9.76419979291e-07
630,3.78790889656e-07
631,0.000730508917856
632,2.03136906749e-14
633,0.000125534154605
634,3.63889679754e-05
635,0.000955425423794
636,3.68713037235e-07
637,1.34496458735e-06
638,4.23759861114e-07
639,0.000955425423794
640,2.51012585898e-14
641,8.72105071811e-05
642,2.44064060335e-05
643,0.000666250690353
644,2.65748504869e-07
645,8.7961759623e-07
646,3.61216895392e-07
647,0.000666250690353
648,1.87131263784e-14
649,0.000110241522409
650,3.16494155925e-05
651,0.000943602608279
652,3.71197575407e-07
653,1.34767706737e-06
654,4.26467097232e-07
655,0.000943602608279
656,2.6577463793e-14
657,0.000116145534233
658,3.3206116764e-05
659,0.00095858386296
660,3.71276063698e-07
661,1.3561398603e-06
662,4.26059179281e-07
663,0.00095858386296
664,2.60198444937e-14
665,6.26988062852e-05
666,1.80880775473e-05
667,0.000441842263719
668,1.84929394567e-07
669,5.59246996592e-07
670,2.95987989544e-07
671,0.000441842263719
672,1.37779767565e-14
673,4.80644948431e-05
674,1.22833511943e-05
675,0.000409872490731
676,1.82172194386e-07
677,5.30928138642e-07
678,3.03913439626e-07
679,0.000409872490731
680,1.45242909744e-14
681,4.55962876793e-05
682,1.25141141873e-05
683,0.00033477817283
684,1.48236753264e-07
685,4.23416779872e-07
686,2.66759508777e-07
687,0.00033477817283
688,1.17683678091e-14
689,5.31537079986e-05
690,1.45805179006e-05
691,0.000400865163471
692,1.7401877934e-07
693,5.10373825788e-07
694,2.90268179339e-07
695,0.000400865163471
696,1.33993118441e-14
697,5.67082841394e-05
698,1.62209255381e-05
699,0.000393314713125
700,1.67922859967e-07
701,4.991137883e-07
702,2.81812621279e-07
703,0.000393314713125
704,1.27865680082e-14
705,6.07528185582e-05
706,1.75879136464e-05
707,0.000385497675904
708,1.62080458927e-07
709,4.9259145745e-07
710,2.71187147947e-07
711,0.000385497675904
712,1.23084497802e-14
713,7.92826458964e-05
714,2.32188683847e-05
715,0.000538337413092
716,2.17364558334e-07
717,6.89737924473e-07
718,3.19359634746e-07
719,0.000538337413092
720,1.54748327558e-14
721,4.18227675632e-05
722,1.08188335955e-05
723,0.000338617053374
724,1.5530803569e-07
725,4.38467048314e-07
726,2.77933532953e-07
727,0.000338617053374
728,1.26149585826e-14
729,5.35792454803e-05
730,1.41934993993e-05
731,0.000422228390447
732,1.85580328995e-07
733,5.44041063102e-07
734,3.02131685006e-07
735,0.000422228390447
736,1.43128273048e-14
737,7.40997470239e-05
738,2.19650397319e-05
739,0.000482385343226
740,1.97043004944e-07
741,6.19354808366e-07
742,3.02034044025e-07
743,0.000482385343226
744,1.42837709486e-14
745,8.35968105327e-05
746,2.26008664266e-05
747,0.000702363754777
748,2.80096258227e-07
749,9.573726188e-07
750,3.80828789495e-07
751,0.000702363754777
752,2.08912309231e-14
753,0.0001229745332
754,3.55341360245e-05
755,0.00100127935773
756,3.87866856958e-07
757,1.43182672524e-06
758,4.33005503081e-07
759,0.00100127935773
760,2.67925875491e-14
761,6.12587766435e-05
762,1.59224773414e-05
763,0.000542083344158
764,2.26953594489e-07
765,7.44691849135e-07
766,3.48584178731e-07
767,0.000542083344158
768,1.81256974447e-14
769,0.000175921464843
770,5.20123820029e-05
771,0.000848091303117
772,3.15299735165e-07
773,1.16384519811e-06
774,3.7144116884e-07
775,0.000848091303117
776,2.02029315702e-14
777,9.65661943681e-05
778,2.98475723098e-05
779,0.000571723898037
780,2.24542276435e-07
781,7.48033295635e-07
782,3.16587611662e-07
783,0.000571723898037
784,1.55979111212e-14
785,0.000148137990767
786,4.48348879047e-05
787,0.00068828812451
788,2.54225192081e-07
789,9.21768561104e-07
790,3.25830052943e-07
791,0.00068828812451
792,1.70725774277e-14
793,7.75116157947e-05
794,2.35787764981e-05
795,0.000435864049217
796,1.74147106164e-07
797,5.53421899905e-07
798,2.7279804051e-07
799,0.000435864049217
800,1.28156094113e-14
801,7.52899545978e-05
802,2.28346329097e-05
803,0.000431812554944
804,1.73907746112e-07
805,5.50905850896e-07
806,2.73469249485e-07
807,0.000431812554944
808,1.28005408673e-14
809,0.000135628899369
810,4.12251384692e-05
811,0.000611977258732
812,2.24216914528e-07
813,7.95514931882e-07
814,3.01810813254e-07
815,0.000611977258732
816,1.54959824748e-14
817,0.000127254952998
818,3.8722556368e-05
819,0.000584058582627
820,2.14309535264e-07
821,7.49175909677e-07
822,2.9505577848e-07
823,0.000584058582627
824,1.49747822017e-14
825,9.27484381023e-05
826,2.85777798577e-05
827,0.000550746878301
828,2.1819940739e-07
829,7.20669566343e-07
830,3.11835437634e-07
831,0.000550746878301
832,1.52526160569e-14
833,0.00011449714625
834,3.58610322399e-05
835,0.000609905079911
836,2.29171935128e-07
837,7.91043263722e-07
838,3.13457384885e-07
839,0.000609905079911
840,1.57921305651e-14
841,0.000117521856498
842,3.40021407584e-05
843,0.000865079797009
844,3.31856037563e-07
845,1.16405272261e-06
846,4.01653340846e-07
847,0.000865079797009
848,2.22082475285e-14
849,7.42955505021e-05
850,2.08157989143e-05
851,0.000566018010731
852,2.30890500945e-07
853,7.38249384698e-07
854,3.35517424261e-07
855,0.000566018010731
856,1.67202607905e-14
857,0.000238148575057
858,6.75777423862e-05
859,0.000994955151168
860,3.72404278366e-07
861,1.46109118364e-06
862,4.01003722188e-07
863,0.000994955151168
864,2.29779759505e-14
865,8.24930534229e-05
866,2.54263759203e-05
867,0.000469793285883
868,1.88000726144e-07
869,6.09511736983e-07
870,2.85186002572e-07
871,0.000469793285883
872,1.35890879379e-14
873,9.22644583865e-05
874,2.81629010622e-05
875,0.000475430520656
876,1.82363627222e-07
877,5.95109618723e-07
878,2.75260003188e-07
879,0.000475430520656
880,1.32538116187e-14
881,8.08361094888e-05
882,2.38988558451e-05
883,0.000532947068606
884,2.15428075812e-07
885,6.86220392474e-07
886,3.17009121615e-07
887,0.000532947068606
888,1.52913679119e-14
889,0.00010915808699
890,3.32795066207e-05
891,0.00053977725165
892,2.01777953754e-07
893,6.82535134594e-07
894,2.88698564179e-07
895,0.00053977725165
896,1.43032204441e-14
897,1.13743973899e-05
898,2.65803491237e-06
899,0.000123463536183
900,8.27641781937e-08
901,2.08392412855e-07
902,2.27873812757e-07
903,0.000123463536183
904,9.96802662146e-15
905,0.000107975477257
906,3.0563540426e-05
907,0.000850246782895
908,3.32024353282e-07
909,1.17784877155e-06
910,4.07005519821e-07
911,0.000850246782895
912,2.33366051385e-14
913,4.66847273402e-05
914,1.18678194259e-05
915,0.00040197566158
916,1.79514704966e-07
917,5.21843965238e-07
918,3.02301896573e-07
919,0.00040197566158
920,1.44222494965e-14
921,0.000169731994936
922,5.03257789315e-05
923,0.000702837887673
924,2.55057202756e-07
925,9.48712103847e-07
926,3.20082295516e-07
927,0.000702837887673
928,1.70884711854e-14
929,8.71454977705e-07
930,3.11941933315e-07
931,7.78382400908e-06
932,1.19845979745e-08
933,2.53218947322e-08
934,9.77936156742e-08
935,7.78382400908e-06
936,5.73258654876e-15
937,1.19400966606e-06
938,4.28807797984e-07
939,1.05600926138e-05
940,1.50404542525e-08
941,3.55594737735e-08
942,1.08723115206e-07
943,1.05600926138e-05
944,6.92593245159e-15
945,1.80757678496e-06
946,6.29038296038e-07
947,1.5207076911e-05
948,1.95382823388e-08
949,5.22495523813e-08
950,1.2124191176e-07
951,1.5207076911e-05
952,8.75405261579e-15
953,0.000177459669808
954,5.44481431927e-05
955,0.00100498085044
956,3.72207011217e-07
957,1.37637659834e-06
958,4.16062312219e-07
959,0.00100498085044
960,2.33395781292e-14
961,2.90708553755e-05
962,6.93642428252e-06
963,0.000274062747527
964,1.3346460684e-07
965,3.6131860881e-07
966,2.6597986804e-07
967,0.000274062747527
968,1.19750547216e-14
969,0.000200939307838
970,6.09184738841e-05
971,0.00105481150611
972,3.91289314932e-07
973,1.47379973369e-06
974,4.2492806253e-07
975,0.00105481150611
976,2.42042206642e-14
977,8.26199573395e-05
978,2.54347996605e-05
979,0.000461415655426
980,1.83524562505e-07
981,5.92329687557e-07
982,2.80420058978e-07
983,0.000461415655426
984,1.33370398812e-14
985,8.1294015553e-05
986,2.48007899601e-05
987,0.000479404866189
988,1.94386871126e-07
989,6.25343702798e-07
990,2.92469815167e-07
991,0.000479404866189
992,1.39441517772e-14
993,0.00019440066566
994,5.66787919301e-05
995,0.000771728760908
996,2.78665988112e-07
997,1.06618220734e-06
998,3.34101760037e-07
999,0.000771728760908
1000,1.82802885106e-14
1001,1.62286538716e-05
1002,3.78048539655e-06
1003,0.000169411134478
1004,1.01430025695e-07
1005,2.7944786327e-07
1006,2.49159265697e-07
1007,0.000169411134478
1008,1.12782407735e-14
1009,2.13346784492e-05
1010,5.0278443592e-06
1011,0.000217626266894
1012,1.19525689575e-07
1013,3.53103774444e-07
1014,2.68694176234e-07
1015,0.000217626266894
1016,1.25833913808e-14
1017,1.84189288879e-05
1018,4.36202068518e-06
1019,0.000191317074085
1020,1.1023173747e-07
1021,3.16840560449e-07
1022,2.60096542022e-07
1023,0.000191317074085
1024,1.20372328372e-14
1025,2.43738130362e-05
1026,5.81155246435e-06
1027,0.000247738302633
1028,1.30328201476e-07
1029,3.95557190361e-07
1030,2.80164150331e-07
1031,0.000247738302633
1032,1.34014434424e-14
1033,8.19621197607e-07
1034,2.83486049859e-07
1035,6.78367226308e-06
1036,1.13174692485e-08
1037,1.99820823598e-08
1038,9.30969341084e-08
1039,6.78367226308e-06
1040,4.92515069406e-15
1041,0.00013841475884
1042,4.04871786291e-05
1043,0.00100633516588
1044,3.82243393864e-07
1045,1.40101126271e-06
1046,4.28400047745e-07
1047,0.00100633516588
1048,2.52449014628e-14
1049,9.96447221449e-05
1050,3.04806746934e-05
1051,0.000608734765892
1052,2.39126052229e-07
1053,7.94862759338e-07
1054,3.29745212392e-07
1055,0.000608734765892
1056,1.63877961881e-14
1057,1.3276377443e-05
1058,2.96444446513e-06
1059,0.00013697863664
1060,8.51364580467e-08
1061,2.02495765425e-07
1062,2.20075288026e-07
1063,0.00013697863664
1064,9.22267280586e-15
1065,6.13689420004e-05
1066,1.65368347181e-05
1067,0.000483044025998
1068,2.05916433952e-07
1069,6.25818938634e-07
1070,3.18425632358e-07
1071,0.000483044025998
1072,1.54839910153e-14
1073,8.75378696488e-05
1074,2.54783514244e-05
1075,0.000619220450424
1076,2.46201710278e-07
1077,8.02174457399e-07
1078,3.41733367096e-07
1079,0.000619220450424
1080,1.71703293009e-14
1081,3.18862509984e-05
1082,7.82795507966e-06
1083,0.000323429535092
1084,1.54447081141e-07
1085,4.88334828275e-07
1086,3.03354732394e-07
1087,0.000323429535092
1088,1.50760356825e-14
1089,1.6269666663e-05
1090,3.7568214088e-06
1091,0.000169410412408
1092,1.01021359874e-07
1093,2.76206854595e-07
1094,2.47595433223e-07
1095,0.000169410412408
1096,1.11492810717e-14
1097,0.000118795548597
1098,3.41358411187e-05
1099,0.000913305524683
1100,3.54115229459e-07
1101,1.27645429197e-06
1102,4.17127433317e-07
1103,0.000913305524683
1104,2.43724802869e-14
1105,8.2173747778e-06
1106,1.84549590034e-06
1107,8.77714131528e-05
1108,6.48653223834e-08
1109,1.3678529197e-07
1110,1.92930703953e-07
1111,8.77714131528e-05
1112,7.75538756324e-15
1113,1.89177718112e-05
1114,4.32290348237e-06
1115,0.000189560994114
1116,1.04449583822e-07
1117,2.64345534587e-07
1118,2.39791026582e-07
1119,0.000189560994114
1120,1.03853229192e-14
1121,8.21973004714e-07
1122,2.7705300913e-07
1123,6.57223095117e-06
1124,1.11688127414e-08
1125,1.8236930941e-08
1126,9.10685647108e-08
1127,6.57223095117e-06
1128,4.66127557313e-15
1129,9.71691446394e-07
1130,3.33512082987e-07
1131,7.62312607087e-06
1132,1.26270317022e-08
1133,2.18896971374e-08
1134,9.67518910415e-08
1135,7.62312607087e-06
1136,5.07800719491e-15
1137,5.74513281824e-07
1138,1.9289180787e-07
1139,5.07016223892e-06
1140,8.76483024189e-09
1141,1.42542657354e-08
1142,8.20044461762e-08
1143,5.07016223892e-06
1144,4.26931223536e-15
1145,2.18231671892e-05
1146,5.37092844538e-06
1147,0.000229622025592
1148,1.24324111535e-07
1149,3.70747119632e-07
1150,2.77360015348e-07
1151,0.000229622025592
1152,1.3326269511e-14
1153,6.64515921361e-05
1154,1.87344606076e-05
1155,0.000491580762364
1156,2.03085731002e-07
1157,6.23031631872e-07
1158,3.12331066003e-07
1159,0.000491580762364
1160,1.4987170009e-14
1161,5.86189799525e-07
1162,1.87683562453e-07
1163,4.8954457005e-06
1164,8.74846883956e-09
1165,1.25967545255e-08
1166,8.04552205882e-08
1167,4.8954457005e-06
1168,3.95183514153e-15
1169,0.000124931827041
1170,3.65680727666e-05
1171,0.000893064336564
1172,3.38297056864e-07
1173,1.20034009374e-06
1174,4.0417869237e-07
1175,0.000893064336564
1176,2.23379875286e-14
1177,0.000113511821432
1178,3.25723904244e-05
1179,0.000846884301755
1180,3.28418998292e-07
1181,1.14451965443e-06
1182,4.00190950546e-07
1183,0.000846884301755
1184,2.2143613098e-14
1185,0.000107252857999
1186,3.02619741991e-05
1187,0.000859023722139
1188,3.35002232337e-07
1189,1.19404451281e-06
1190,4.09211472494e-07
1191,0.000859023722139
1192,2.37345130559e-14
1193,0.000139057407988
1194,4.15015565659e-05
1195,0.00089436796977
